"PPT COST PER CALL","$141.18","$138.24","$144.43","$131.98","$124.39","$124.59","$118.52","$111.77","$107.12","$111.02","$110.90","$105.44","$100.38","$97.62","$103.81","$119.52","$97.75","$89.26"
"LABOR REVENUE PER CALL","$214.54","$217.26","$210.15","$215.15","$211.35","$203.51","$210.75","$213.71","$230.15","$219.40","$205.46","$208.53","$210.03","$206.34","$196.99","$188.06","$190.32","$191.56"
"PAYROLL COST PER CALL","$66.27","$62.92","$66.10","$61.81","$57.33","$56.43","$53.31","$48.49","$51.15","$52.33","$50.71","$47.07","$48.12","$47.70","$49.77","$62.49","$44.10","$53.40"
"BENEFIT COST PER CALL","$20.26","$19.31","$22.23","$18.22","$18.25","$16.80","$16.94","$21.61","$18.57","$14.50","$17.04","$12.38","$13.07","$14.15","$17.41","$18.86","$15.03","$12.64"
"PARTS REVENUE PER CALL","$65.74","$69.20","$73.83","$74.97","$70.35","$68.63","$57.40","$47.14","$39.73","$44.49","$43.14","$46.06","$40.48","$40.19","$38.28","$33.01","$41.42","$44.61"
"PARTS COST PER CALL","$20.97","$23.65","$22.82","$22.37","$20.28","$21.02","$18.56","$20.13","$15.63","$20.64","$20.53","$23.73","$17.56","$16.35","$14.75","$13.55","$19.26","$22.00"
"PARTS UNMARKED COST PER CALL","$1.72","$0.91","$0.89","$0.55","$1.36","$0.59","$0.45","$0.45","$0.88","$0.94","$1.24","$2.11","$0.56","$0.62","$0.32","$1.17","$0.88","$0.00"
"TRUCK COST PER CALL","$23.29","$22.02","$21.99","$20.17","$19.06","$17.99","$19.71","$17.69","$18.44","$18.43","$16.66","$17.05","$17.25","$15.91","$18.96","$21.71","$17.37","$0.00"
"UPS SHIPMENT COST PER CALL","$10.39","$10.34","$11.29","$9.40","$9.48","$12.35","$10.01","$3.84","$3.34","$5.12","$5.96","$5.21","$4.38","$3.50","$2.92","$2.90","$2.00","$1.22"
"%PROFITABLE","85.07%","87.32%","85.99%","89.64%","90.76%","88.15%","86.56%","89.51%","88.66%","87.24%","86.67%","85.13%","91.14%","89.40%","85.96%","79.37%","89.68%","92.18%"
"%UNPROFITABLE","14.93%","12.68%","14.01%","10.36%","9.24%","11.85%","13.44%","10.49%","11.34%","12.76%","13.33%","14.87%","8.86%","10.60%","14.04%","20.63%","10.32%","7.82%"
"PROFITABLE SOS","399","551","448","450","629","528","483","640","571","595","722","578","586","801","588","450","739","625"
"UNPROFITABLE SOS","70","80","73","52","64","71","75","75","73","87","111","101","57","95","96","117","85","53"
"TOTAL REVENUE","$131,449","$180,754","$147,952","$145,644","$195,219","$163,013","$149,626","$186,502","$173,806","$179,973","$207,083","$172,863","$161,077","$220,890","$160,927","$125,351","$190,952","$160,124"
"PPT COST","$66,212","$87,230","$75,248","$66,254","$86,202","$74,630","$66,135","$79,913","$68,987","$75,713","$92,381","$71,596","$64,543","$87,472","$71,003","$67,766","$80,549","$60,522"
"PPT PROFIT","$65,238","$93,525","$72,704","$79,390","$109,017","$88,383","$83,491","$106,589","$104,818","$104,259","$114,702","$101,267","$96,533","$133,418","$89,924","$57,585","$110,402","$99,603"
"LABOR REVENUE","$100,618","$137,089","$109,488","$108,007","$146,466","$121,902","$117,599","$152,799","$148,218","$149,632","$171,147","$141,590","$135,047","$184,881","$134,742","$106,632","$156,825","$129,881"
"PAYROLL COST","$31,079","$39,702","$34,437","$31,030","$39,728","$33,802","$29,746","$34,673","$32,937","$35,691","$42,243","$31,961","$30,943","$42,740","$34,039","$35,433","$36,342","$36,208"
"BENEFIT COST","$9,503","$12,182","$11,584","$9,147","$12,645","$10,061","$9,450","$15,451","$11,960","$9,891","$14,195","$8,409","$8,401","$12,682","$11,907","$10,692","$12,381","$8,570"
"PARTS REVENUE","$30,831","$43,666","$38,464","$37,636","$48,753","$41,112","$32,027","$33,703","$25,588","$30,340","$35,936","$31,272","$26,030","$36,009","$26,184","$18,719","$34,127","$30,244"
"PARTS COST","$9,834","$14,921","$11,887","$11,232","$14,054","$12,591","$10,356","$14,394","$10,065","$14,075","$17,103","$16,112","$11,293","$14,653","$10,092","$7,683","$15,867","$14,914"
"PARTS UNMARKED COST","$805","$575","$464","$275","$943","$356","$249","$321","$568","$644","$1,032","$1,430","$360","$553","$217","$661","$726","$0"
"TRUCK COST","$10,924","$13,897","$11,456","$10,125","$13,205","$10,776","$10,996","$12,648","$11,873","$12,567","$13,875","$11,579","$11,089","$14,258","$12,970","$12,312","$14,314","$0"
"UPS SHIPMENT COST","$4,872","$6,527","$5,883","$4,719","$6,569","$7,400","$5,586","$2,746","$2,152","$3,490","$4,966","$3,535","$2,817","$3,139","$1,994","$1,645","$1,645","$830"
"ED","31","61","21","26","33","35","33","21","33","27","26","32","34","33","9","19","27","19"
"ED RATE","6.20%","8.82%","3.87%","4.92%","4.55%","5.52%","5.58%","2.85%","4.87%","3.81%","3.03%","4.50%","5.02%","3.55%","1.30%","3.24%","3.17%","2.73%"
"RECALLS","17","31","37","31","38","34","36","33","40","52","62","42","39","44","37","27","40","36"
"RECALL RATE","3.62%","4.91%","7.10%","6.18%","5.48%","5.68%","6.45%","4.62%","6.21%","7.62%","7.44%","6.19%","6.07%","4.91%","5.41%","4.76%","4.85%","5.31%"
"N ATP PER CALL","1.48","1.51","1.45","1.40","1.42","1.41","1.38","1.30","1.32","1.30","1.32","1.31","1.27","1.24","1.21","1.18","1.25","1.27"
"REPAIR TIME PER CALL","52.42","51.37","53.97","52.76","54.27","51.56","48.81","44.39","45.89","48.26","48.30","48.10","44.83","43.34","42.61","42.50","46.21","47.33"
"TRAVEL TIME PER CALL","51.64","48.71","48.91","49.89","48.86","47.16","45.09","40.64","43.41","44.64","43.48","41.44","39.25","38.96","42.13","40.55","37.04","38.64"
"30052 - Capacitor Replace","897","1,128","678","437","285","186","143","184","193","316","1,008","1,258","1,472","1,585","838","392","277","175"
"PPT PROFIT PER CALL","$105.14","$98.96","$91.34","$91.58","$108.81","$96.95","$79.32","$75.94","$83.02","$82.91","$69.45","$80.82","$79.55","$84.65","$70.62","$53.01","$75.72","$82.57"
"TOTAL REVENUE PER CALL","$214.41","$213.93","$203.60","$209.22","$232.53","$238.96","$225.88","$233.68","$228.03","$213.75","$190.98","$185.54","$188.06","$192.55","$190.68","$190.24","$212.46","$202.43"
"PPT COST PER CALL","$109.27","$114.97","$112.26","$117.64","$123.72","$142.01","$146.56","$157.74","$145.01","$130.85","$121.54","$104.72","$108.51","$107.90","$120.05","$137.23","$136.74","$119.86"
"LABOR REVENUE PER CALL","$173.97","$173.42","$164.52","$165.06","$179.03","$177.18","$181.06","$190.79","$193.67","$173.26","$162.47","$160.11","$160.59","$167.31","$164.06","$162.06","$170.26","$159.74"
"PAYROLL COST PER CALL","$57.00","$59.23","$59.84","$59.55","$58.60","$67.80","$69.76","$70.34","$68.96","$64.82","$61.26","$54.95","$57.18","$57.31","$61.54","$72.39","$63.32","$72.75"
"BENEFIT COST PER CALL","$16.18","$16.63","$17.71","$16.13","$16.36","$18.17","$20.19","$28.10","$21.54","$16.15","$18.18","$12.36","$12.96","$15.20","$18.12","$18.41","$17.57","$18.57"
"PARTS REVENUE PER CALL","$40.44","$40.51","$39.08","$44.16","$53.50","$61.79","$44.81","$42.89","$34.36","$40.49","$28.51","$25.44","$27.47","$25.23","$26.61","$28.18","$42.20","$42.70"
"PARTS COST PER CALL","$19.36","$21.18","$17.39","$23.16","$28.10","$29.95","$27.52","$29.88","$26.51","$27.52","$23.34","$19.69","$20.62","$17.41","$19.37","$22.56","$31.44","$27.32"
"PARTS UNMARKED COST PER CALL","$0.67","$0.23","$0.31","$2.92","$2.53","$1.35","$4.97","$2.01","$0.70","$0.36","$1.05","$0.65","$0.16","$0.06","$0.51","$0.78","$2.47","$0.00"
"TRUCK COST PER CALL","$16.15","$17.41","$16.46","$17.30","$17.76","$20.90","$24.72","$24.52","$24.96","$20.50","$17.51","$17.12","$17.13","$17.37","$20.29","$23.09","$21.79","$0.00"
"UPS SHIPMENT COST PER CALL","$0.58","$0.52","$0.85","$1.50","$2.89","$5.19","$4.37","$4.90","$3.05","$1.86","$1.24","$0.61","$0.61","$0.60","$0.72","$0.78","$2.61","$1.22"
"%PROFITABLE","92.87%","91.31%","90.71%","85.35%","85.26%","83.87%","75.52%","77.17%","79.27%","82.28%","81.45%","85.69%","86.82%","89.46%","83.29%","75.77%","77.62%","80.57%"
"%UNPROFITABLE","7.13%","8.69%","9.29%","14.65%","14.74%","16.13%","24.48%","22.83%","20.73%","17.72%","18.55%","14.31%","13.18%","10.54%","16.71%","24.23%","22.38%","19.43%"
"PROFITABLE SOS","833","1,030","615","373","243","156","108","142","153","260","821","1,078","1,278","1,418","698","297","215","141"
"UNPROFITABLE SOS","64","98","63","64","42","30","35","42","40","56","187","180","194","167","140","95","62","34"
"TOTAL REVENUE","$192,326","$241,308","$138,042","$91,429","$66,271","$44,447","$32,300","$42,997","$44,010","$67,546","$192,510","$233,412","$276,826","$305,188","$159,786","$74,575","$58,852","$35,426"
"PPT COST","$98,015","$129,682","$76,113","$51,410","$35,260","$26,414","$20,958","$29,024","$27,988","$41,347","$122,509","$131,742","$159,727","$171,015","$100,603","$53,795","$37,877","$20,975"
"PPT PROFIT","$94,311","$111,626","$61,930","$40,019","$31,011","$18,033","$11,342","$13,973","$16,022","$26,199","$70,001","$101,669","$117,099","$134,173","$59,183","$20,779","$20,975","$14,451"
"LABOR REVENUE","$156,049","$195,614","$111,547","$72,129","$51,023","$32,955","$25,892","$35,105","$37,378","$54,751","$163,771","$201,414","$236,386","$265,191","$137,485","$63,528","$47,162","$27,954"
"PAYROLL COST","$51,125","$66,817","$40,571","$26,021","$16,701","$12,611","$9,976","$12,943","$13,309","$20,483","$61,755","$69,122","$84,175","$90,841","$51,574","$28,378","$17,539","$12,731"
"BENEFIT COST","$14,514","$18,757","$12,010","$7,050","$4,664","$3,380","$2,887","$5,171","$4,156","$5,103","$18,326","$15,543","$19,081","$24,100","$15,188","$7,216","$4,868","$3,250"
"PARTS REVENUE","$36,277","$45,694","$26,495","$19,300","$15,248","$11,492","$6,408","$7,892","$6,632","$12,795","$28,738","$31,998","$40,440","$39,997","$22,301","$11,047","$11,691","$7,472"
"PARTS COST","$17,367","$23,889","$11,791","$10,122","$8,009","$5,571","$3,935","$5,497","$5,117","$8,695","$23,531","$24,770","$30,353","$27,598","$16,231","$8,844","$8,710","$4,780"
"PARTS UNMARKED COST","$600","$264","$211","$1,277","$720","$251","$710","$369","$135","$114","$1,056","$819","$231","$88","$431","$307","$684","$0"
"TRUCK COST","$14,487","$19,638","$11,162","$7,560","$5,062","$3,888","$3,534","$4,512","$4,817","$6,479","$17,651","$21,543","$25,221","$27,532","$17,003","$9,053","$6,036","$0"
"UPS SHIPMENT COST","$521","$581","$578","$656","$825","$965","$625","$902","$588","$588","$1,245","$765","$897","$944","$607","$304","$724","$214"
"ED","20","21","16","10","13","20","15","18","15","13","15","17","29","27","15","17","10","14"
"ED RATE","2.18%","1.83%","2.31%","2.24%","4.36%","9.71%","9.49%","8.91%","7.21%","3.95%","1.47%","1.33%","1.93%","1.67%","1.76%","4.16%","3.48%","7.41%"
"RECALLS","42","76","37","42","36","24","29","26","19","46","111","156","168","178","108","36","25","20"
"RECALL RATE","4.68%","6.74%","5.46%","9.61%","12.63%","12.90%","20.28%","14.13%","9.84%","14.56%","11.01%","12.40%","11.41%","11.23%","12.89%","9.18%","9.03%","11.43%"
"N ATP PER CALL","1.10","1.10","1.11","1.18","1.21","1.44","1.51","1.38","1.31","1.21","1.11","1.05","1.04","1.05","1.08","1.06","1.26","1.30"
"REPAIR TIME PER CALL","48.95","48.00","49.45","50.52","51.91","61.05","61.71","58.52","53.50","52.10","51.78","48.88","47.31","46.94","48.09","46.44","54.32","55.26"
"TRAVEL TIME PER CALL","35.41","37.50","37.24","43.66","45.05","56.11","58.94","58.82","56.92","52.18","44.73","41.15","38.40","40.82","42.71","41.29","46.96","56.18"
"95104 - PM Check Third Party","213","450","761","729","721","363","371","475","695","1,026","867","508","446","730","726","734","952","550"
"90000 - Deductible/TripCharge","381","593","444","355","456","306","282","355","336","424","897","923","708","709","504","395","1,734","1,419"
"81433 - Drier Replace","589","607","452","430","534","428","456","542","483","718","1,100","1,014","741","889","592","398","601","483"
"95101 - PM Add On, MSO (CC only)","217","357","438","587","654","593","553","734","654","823","1,073","913","1,098","763","88","108","320","710"
"90050 - Cancelled at the Door","312","444","366","376","467","408","487","621","486","532","671","646","607","841","854","856","944","660"
"32132 - Motor Rep/Repl","346","517","384","415","639","583","651","711","520","536","718","570","588","712","573","473","830","780"
"11503 - I.M. Replace (Major)","240","439","346","380","518","434","414","573","485","593","892","854","857","871","585","458","778","682"
"93000 - No Mechanical Issue - Improper Use by Customer","434","511","389","342","398","355","458","459","406","451","820","973","1,225","1,183","628","344","383","395"
"35121 - Valve, I.M./Water","342","463","375","386","622","478","486","469","491","541","771","700","683","769","515","396","744","641"
"33333 - JobCodeNotAvailable","188","407","243","243","393","218","207","229","2,226","158","306","423","752","515","309","955","1,013","959"
"93800 - Cleaning Lint Filter","365","593","396","391","499","448","478","544","385","426","477","471","477","622","535","532","545","474"
"36127 - Switch,SrfaceInfinite/Rpl","372","430","399","468","631","552","510","564","452","460","528","426","428","511","380","316","625","500"
"12123 - Door Gasket (Minor)","308","380","318","271","394","325","338","419","519","578","893","698","582","656","424","305","484","427"
"34110 - Timer/Mechanical/Replace","262","376","338","334","452","379","414","451","389","456","595","561","479","672","485","391","659","596"
"93130 - Instrct/OperatngSndNormal","0","21","419","421","464","383","356","535","483","461","607","582","601","724","543","455","583","520"
"32114 - EvaporatorFan Motor/Major","232","384","320","295","405","337","383","473","414","502","698","639","540","638","457","336","537","497"
"85380 - Water Filter Housing","271","371","309","308","433","375","398","430","384","418","604","518","494","573","428","356","603","518"
"32171 - Motor, Drain","239","382","299","338","483","428","425","519","413","464","585","497","461","502","395","364","516","472"
"93940 - Cycle/Temp Selection","404","586","411","391","475","474","374","484","386","408","453","417","409","495","325","344","420","393"
"14334 - Gearcase (Major)","266","315","271","277","440","354","371","423","343","408","564","502","439","545","374","319","540","480"
"59950 - Magnetron (OTR)","222","310","250","301","435","404","406","460","360","373","565","414","388","498","398","306","579","549"
"39330 - Thermal Cutoff","215","310","285","290","473","368","398","403","350","384","484","411","391","511","430","310","495","456"
"37240 - Element, Bake/Replace","174","279","206","279","401","402","370","546","428","358","425","337","332","427","335","284","558","517"
"11630 - Agitator R/R","221","296","227","247","348","273","326","364","279","312","391","388","402","505","421","392","619","537"
"13132 - Blower Rep/Repl","210","325","264","278","403","328","380","385","280","326","413","390","384","418","373","344","530","466"
"93200 - Normal Sound Level","0","18","344","354","425","362","386","427","351","382","418","342","383","479","396","386","541","425"
"13310 - Duct Repair Supply/Return","138","257","188","218","252","236","262","304","266","305","529","514","537","626","453","349","537","427"
"39112 - Wall Thermostat Repl/Adj","283","418","281","216","244","253","332","409","301","310","414","521","549","652","406","283","257","240"
"36310 - Switch, Interlock, Rep/Re","202","263","197","235","386","330","402","393","288","330","448","377","337","433","370","315","558","474"
"37140 - Actuator/shifter","220","297","217","216","340","273","271","355","302","353","509","458","425","481","385","296","450","395"
"78110 - Spring, Suspension","143","256","223","202","338","314","314","396","315","339","509","410","375","419","343","284","485","440"
"81410 - Evaporator, Replace","184","263","212","226","288","249","253","308","291","361","499","480","441","589","386","290","392","334"
"36137 - Door lock mechanism","311","387","241","284","359","295","302","378","325","378","493","425","338","346","245","227","401","307"
"39113 - Thermostat, Operating","165","251","188","229","329","313","338","330","300","327","425","390","350","515","383","291","461","388"
"12113 - Door, Adjust","179","263","205","200","207","217","220","255","258","354","543","478","409","442","391","298","421","341"
"73395 - Door boot/bellows","148","263","221","235","342","253","328","307","286","281","346","355","321","414","341","262","518","424"
"85115 - Drain, Frozen/Leak/Repair","227","347","237","218","300","210","216","244","230","238","431","421","386","444","372","275","352","327"
"94521 - Evap (Defrost Only)","147","222","175","161","241","193","206","253","220","222","439","405","425","536","419","330","465","371"
"32165 - Motor, Wash (Major)","177","234","186","210","322","329","293","324","290","296","413","353","321","403","270","236","402","365"
"37211 - Defrost Htr (Bott Mt/SXS)","190","304","223","208","258","202","215","259","315","309","459","386","364","455","296","222","405","274"
"85005 - Refrigerant-Chrge at Sell","239","372","249","238","239","175","125","148","178","253","325","404","455","550","396","250","380","330"
"56400 - PowerSupply/RelayBoard","136","228","177","200","309","298","287","356","283","346","418","330","326","351","251","241","383","307"
"85220 - Fill Valve Rep/Repl","162","251","222","257","364","346","296","288","237","274","339","292","297","391","242","216","385","342"
"85621 - Drain Hose, Under Counter","160","203","175","229","271","270","288","301","227","267","369","334","292","355","295","321","448","365"
"11121 - Basket Rep/Repl","159","228","206","207","332","265","267","323","255","328","423","317","286","391","270","217","368","306"
"32150 - Motor&Sump (665)","153","229","227","222","374","279","275","253","234","289","377","344","296","353","269","219","364","372"
"93900 - Unbalanced loads","244","445","276","218","295","267","288","271","246","225","337","241","237","329","214","241","366","297"
"13112 - Damper, Auto","202","283","169","181","218","237","223","231","252","293","480","386","390","411","285","183","300","271"
"81129 - R600aCompressor Rep/Repl","142","190","253","262","373","330","261","281","278","335","339","261","284","343","285","167","252","264"
"81611 - Add Refrigerant, Repair","367","638","366","243","133","67","55","59","72","115","333","399","531","673","424","205","133","85"
"14225 - Belt idler (major)","139","212","181","191","275","257","271","283","245","275","329","251","282","337","236","245","407","330"
"56150 - LED Light Assembly","186","269","202","240","301","208","248","279","221","265","336","341","265","314","235","235","296","282"
"14325 - Drum Roller (Major)","214","246","186","209","287","266","283","305","214","189","292","222","259","309","244","225","349","324"
"44100 - Auth Serv - Minor","260","416","368","392","433","322","235","254","210","234","320","214","233","260","302","68","0","0"
"39130 - Thermostat Fixed","162","222","169","195","259","234","217","298","206","241","326","275","252","319","209","189","314","270"
"32220 - Ice Dispenser Motor","123","189","145","184","229","170","202","238","202","245","361","303","315","374","238","179","322","255"
"32170 - Motor, Stator - Rotor","139","205","151","183","241","222","237","244","202","259","333","269","277","307","233","194","290","286"
"93120 - Temp/Cooling Controls","188","387","221","178","209","150","172","220","208","227","278","242","255","379","234","217","253","205"
"85730 - Hose, Drain, Rep/Repl","154","229","137","166","243","221","180","199","192","220","323","241","246","299","247","197","342","268"
"35720 - Coil-Main or Pilot","155","167","144","122","185","172","193","243","209","277","379","298","307","345","242","182","220","225"
"37142 - Splutch","105","172","142","180","247","185","231","239","196","252","318","256","247","298","221","197","332","240"
"10000 - Repair per Service Flash","59","121","72","84","139","120","143","115","123","168","236","243","254","431","315","292","524","543"
"93700 - ProperLoading/Sorting","209","312","209","212","251","208","220","242","190","195","228","221","184","242","194","152","231","229"
"12122 - Door Gasket (Major)","108","153","97","123","164","116","143","179","190","274","390","337","325","316","241","150","329","264"
"85322 - Tubing to Dispenser","107","148","123","135","191","173","178","195","193","193","315","259","279","273","244","239","292","244"
"35117 - Valve, Water","114","190","132","161","205","177","166","215","193","230","335","279","279","253","167","150","241","230"
"14135 - Belt, Replace","168","195","156","203","183","162","192","190","180","191","263","252","217","259","191","173","289","212"
"73830 - Door Gasket","110","193","178","190","230","206","243","264","240","230","302","251","207","176","135","82","145","146"
"39210 - Bi-Metal, Defrost","117","169","128","132","169","135","129","187","178","202","288","289","255","289","181","161","276","193"
"11526 - I.M. Adjust Fill","115","166","119","119","159","134","136","147","146","173","276","238","248","272","222","213","311","240"
"94400 - I.M. Shut-off","153","256","169","154","178","154","143","199","207","206","251","211","202","273","174","141","216","145"
"37332 - Element, Radiant Limiter","100","141","144","142","213","187","187","214","173","204","266","205","200","258","172","119","247","216"
"85131 - I.M. Fill Tube","92","159","143","148","202","172","197","197","175","182","292","262","235","222","147","138","210","168"
"37120 - Heating Element","105","154","114","138","222","182","172","204","154","158","257","222","207","223","179","147","239","226"
"14336 - Gearcase (Minor)","62","146","124","126","214","174","159","201","133","160","247","234","185","237","157","151","253","247"
"11223 - Outer Tub Rep/Replace","104","138","150","157","199","193","221","238","166","222","256","227","176","155","149","141","167","150"
"13170 - Blower Pull and Clean","47","50","110","127","118","95","140","186","141","203","361","361","353","327","189","110","134","137"
"14607 - Clutch (Minor)","93","179","138","144","193","193","197","167","156","161","195","188","178","224","160","125","251","235"
"16120 - Drum Bearing/Ring","120","188","131","141","183","152","184","203","151","182","213","195","167","200","162","149","255","195"
"56415 - Recalibrate board","96","165","104","105","157","177","158","174","150","168","205","181","162","210","202","204","287","249"
"56142 - Thermistor","162","162","106","121","178","153","160","154","167","177","278","240","227","235","138","109","214","160"
"31210 - WireConnector Rep/Repl","96","117","110","126","158","149","163","179","128","169","213","188","179","199","207","217","260","211"
"13220 - EvapFanBlade R/R (Minor)","89","146","128","122","167","160","130","164","174","212","283","230","197","220","149","119","198","156"
"85390 - Water Filter","102","150","130","113","133","128","132","147","122","129","213","181","216","265","189","185","253","243"
"83121 - Detergent Dispenser","101","123","128","123","196","155","192","142","169","151","212","195","203","221","167","110","243","190"
"34115 - Mech Defrost Timer","222","337","267","291","404","276","218","183","142","116","134","83","63","70","48","41","58","48"
"37412 - Element, Surface","73","101","114","113","193","154","150","195","153","142","197","170","156","226","163","154","290","238"
"93840 - Improper Household Power","119","149","131","135","162","148","154","194","205","160","189","185","174","203","160","124","200","179"
"83120 - Dispenser/Drawer/Cam","86","122","138","146","169","161","170","173","128","156","204","175","171","201","158","137","222","230"
"84240 - Pump Housing (Source 665)","88","119","118","125","184","144","148","189","138","137","198","189","173","233","157","154","238","186"
"95942 - UNECONOMICAL REP, PA REPL","147","176","141","175","224","174","150","172","129","167","187","147","127","181","109","103","205","172"
"71130 - Door Hinge","91","121","78","107","179","133","161","163","171","173","252","174","176","190","136","139","207","183"
"85320 - Spray Arm, Lower","128","132","134","116","158","140","145","157","132","151","201","191","154","183","158","124","195","173"
"56417 - Sensor/optics","128","156","106","101","142","134","133","178","120","152","198","189","178","161","139","82","197","155"
"32120 - CondenserFanMotor(Minor)","105","126","101","103","130","97","134","184","152","167","254","169","174","187","127","93","147","144"
"93851 - Instruct on cleaning vent","114","154","108","113","160","131","127","150","124","114","161","137","133","170","144","162","210","175"
"94560 - I.M. Fill Tube (defrost)","72","89","94","83","153","125","120","123","94","111","134","153","181","222","186","173","215","215"
"73103 - Cover, evaporator/major","47","58","48","57","83","64","62","59","80","94","152","169","216","366","257","171","310","247"
"75110 - Knob Rep/Repl","79","122","108","96","158","111","93","162","118","138","194","161","156","180","156","107","183","170"
"93530 - Drain, Clean","139","194","122","106","117","83","63","121","110","144","198","149","149","227","163","142","159","105"
"36954 - Thermostat, Repl","67","109","82","81","132","147","185","207","149","129","155","153","133","148","113","129","200","165"
"19270 - Valve, Surface Burner","63","110","88","108","150","116","131","159","121","128","156","174","137","155","129","130","211","202"
"93325 - Condenser, Clean","124","154","103","94","82","91","83","119","95","107","180","175","214","272","143","136","175","112"
"73212 - Door, Major W/Wtr/Elec","43","81","76","95","120","116","115","181","133","149","215","160","183","165","122","107","201","169"
"93450 - Water shut off","73","135","113","100","145","129","143","156","129","134","135","146","125","192","139","115","168","152"
"14605 - Clutch (Major)","69","124","102","121","150","111","151","151","110","121","171","196","139","194","118","90","178","127"
"11513 - I.M. Clean","86","115","78","76","121","84","98","106","98","109","165","156","162","227","171","165","184","194"
"94310 - Electronic Controls","88","142","76","83","120","96","109","121","97","135","173","180","154","206","162","106","165","135"
"93920 - Cleaning dispenser","92","167","86","98","126","85","96","105","104","102","136","107","122","214","188","151","189","178"
"14335 - Coupler, Motor/Gearcase","54","101","63","104","166","125","159","135","113","115","133","134","131","161","147","126","199","163"
"71432 - Main Top, Ceramic/Glass","67","117","106","105","152","138","151","141","105","129","154","133","115","166","122","92","187","148"
"94330 - Loading\Food Storage","158","180","108","96","115","69","80","96","97","113","193","117","141","226","144","110","134","102"
"81612 - REFRIGERANT adjust charge","261","381","230","72","28","15","9","12","15","19","159","200","318","348","121","46","19","18"
"38815 - PTC","64","122","98","84","121","91","96","138","101","108","170","173","147","183","155","103","148","146"
"56500 - Sensor Replace","87","96","89","80","126","136","159","164","121","112","142","139","121","145","125","79","184","130"
"93115 - HeavyUsage/DoorOpenings","115","151","94","80","97","85","92","134","135","110","185","149","173","198","131","87","117","97"
"11240 - Cond Fan, Remove Objects","77","86","65","69","97","69","80","96","84","115","176","153","174","222","179","159","172","138"
"93720 - Objects in drum","110","147","85","108","118","105","104","136","105","114","141","120","131","158","121","112","156","131"
"13225 - EvapFanBlade R/R (Major)","57","103","90","68","100","75","102","100","119","146","193","203","184","167","118","84","147","121"
"36210 - Switch, Pressure","82","123","92","80","126","108","125","111","105","123","134","162","150","146","110","85","159","137"
"93960 - Use of Detergent/Bleach","84","114","104","100","139","90","105","123","95","112","169","101","118","155","125","106","135","137"
"95780 - Z-Line Gas Range Recall","0","0","2","10","17","23","10","14","22","34","84","181","141","391","422","275","203","281"
"95944 - Uneconomical Rep,SHW Repl","122","149","147","140","150","129","127","95","79","93","106","88","93","115","75","76","178","137"
"37220 - Ignitor (Glow Type)","103","105","78","93","137","94","113","110","89","108","146","176","173","139","108","72","118","119"
"73880 - Door Latch","54","93","81","79","102","100","102","136","112","150","182","126","117","152","95","103","155","133"
"11450 - Dispenser, Housing","60","83","61","62","113","86","100","129","102","110","174","148","144","150","132","95","174","144"
"56430 - CompressorInverterBoard","74","82","65","90","100","89","84","114","145","131","177","133","142","160","103","85","146","117"
"81455 - Recover / Recharge","71","98","73","88","93","80","76","93","75","114","214","189","152","170","143","92","114","97"
"73262 - Door glass, Rep/Replace","45","79","88","68","109","91","141","137","113","99","137","160","108","142","110","86","180","134"
"36810 - Door Switch","61","102","80","76","150","112","105","116","108","111","160","149","115","128","106","77","144","127"
"93995 - Child lock/instruct","87","141","93","94","106","84","101","133","110","97","150","131","113","140","101","105","119","107"
"14941 - Bearings Only","51","88","57","68","130","96","107","95","103","121","150","143","129","138","114","110","169","142"
"56510 - Thermistor/Defrost","65","104","100","102","104","100","96","103","94","125","157","130","126","170","119","67","125","121"
"93941 - Cycle Selection","125","154","98","87","106","102","100","138","96","99","120","101","109","175","99","84","104","94"
"93305 - Can't use GFCI outlet","112","149","109","94","123","103","87","115","111","113","164","140","126","144","93","65","75","64"
"94380 - Dispenser locked","99","206","114","107","117","88","80","134","93","100","133","105","137","131","94","70","88","75"
"11120 - Drum Rep/Repl","43","91","78","86","121","110","109","118","92","96","126","116","144","167","111","69","158","127"
"93225 - Instr/ElectrnicContrlOper","77","130","101","102","132","101","106","163","143","103","119","123","127","87","71","80","85","98"
"56340 - Perform Oven Calibration","46","81","66","76","122","105","143","158","116","105","103","98","86","117","91","108","175","148"
"71244 - Shelves/bins/baskets","45","76","75","67","97","98","102","109","84","101","148","107","122","132","111","82","171","144"
"14125 - Drum Belt (Major)","59","78","74","65","111","95","79","116","98","105","131","143","102","134","109","108","150","103"
"85236 - CONDENSATE PIPE clear/rep","206","196","90","33","31","20","24","33","62","69","248","237","187","198","102","27","19","21"
"11524 - Wheel Assy - Upper","76","91","69","66","84","89","98","90","84","87","125","119","73","144","125","95","148","138"
"32140 - Motor&Sump (587)","57","78","69","62","105","111","125","98","76","122","169","130","89","112","113","64","129","90"
"84130 - Pump w/o Motor","42","95","70","72","76","78","89","96","89","108","146","102","114","137","114","87","158","125"
"37210 - Defrost Heater (Top Mt)","69","88","84","76","98","64","78","95","78","132","157","159","120","142","88","66","110","84"
"11040 - Wash Plate, Inner","51","65","68","64","104","83","90","92","54","83","127","124","114","162","114","95","159","125"
"11470 - Dispenser, Door (flapper)","64","87","68","61","86","69","72","98","89","111","145","165","117","118","95","89","133","101"
"12232 - Tub Gasket Replace","96","98","61","74","107","95","91","106","72","89","108","87","110","133","86","68","150","122"
